0.1669145	0.1457728	0.123448	0.0977738	0.0671975	0.0015846
0.2399519	0.1807229	0.1435866	0.1141244	0.0776194	-0.0008339
0.393569	0.2282041	0.1745637	0.1397917	0.0838702	-0.0084515
0.7256386	0.2650938	0.1824506	0.1400408	0.0769862	-0.0237503
1.180382	0.4407664	0.3382656	0.2877074	0.2193373	0.1140563
-1.999854	-1.43488	-1.261342	-1.168334	-1.088832	-1.093249
-1.668343	-1.343955	-1.249137	-1.213791	-1.190444	-1.202083
-1.209876	-1.113908	-1.087944	-1.077375	-1.074542	-1.106993
-0.9217607	-0.8653773	-0.858629	-0.861194	-0.8704594	-0.9015483
-0.6286854	-0.6084406	-0.6070262	-0.617282	-0.6335959	-0.6941221
-0.4092101	-0.4081188	-0.4197389	-0.4330942	-0.4614018	-0.5320781
-0.2734596	-0.2703159	-0.2851004	-0.3021275	-0.3334197	-0.4129784
-0.1860948	-0.1823852	-0.2067927	-0.2269487	-0.2594714	-0.3332739
-0.1258943	-0.1239534	-0.1487885	-0.171031	-0.205757	-0.2748078
-0.0820748	-0.0764304	-0.1094981	-0.135754	-0.1667315	-0.2346553
-0.0501531	-0.0461202	-0.0771027	-0.0980595	-0.1327538	-0.1995638
